city,city_ascii,state_id,state_name,lat,lng
Garfield Heights,Garfield Heights,OH,Ohio,41.4199,-81.6038
Parkersburg,Parkersburg,WV,West Virginia,39.2623,-81.542
Waukee,Waukee,IA,Iowa,41.5985,-93.8869
Golden Gate,Golden Gate,FL,Florida,26.1844,-81.7031
Jacksonville,Jacksonville,AR,Arkansas,34.8807,-92.1304
East Lake-Orient Park,East Lake-Orient Park,FL,Florida,27.997,-82.3653
Jeffersontown,Jeffersontown,KY,Kentucky,38.2049,-85.5701
Texarkana,Texarkana,AR,Arkansas,33.436,-93.9959
San Lorenzo,San Lorenzo,CA,California,37.6733,-122.1332
Russellville,Russellville,AR,Arkansas,35.2762,-93.1383
Rockledge,Rockledge,FL,Florida,28.3203,-80.736
Perry Hall,Perry Hall,MD,Maryland,39.4068,-76.478
East Palo Alto,East Palo Alto,CA,California,37.4671,-122.1352
Short Pump,Short Pump,VA,Virginia,37.6549,-77.6201
Athens,Athens,AL,Alabama,34.7843,-86.9503
Tysons,Tysons,VA,Virginia,38.9215,-77.2273
Shaker Heights,Shaker Heights,OH,Ohio,41.4744,-81.5496
Fortuna Foothills,Fortuna Foothills,AZ,Arizona,32.6616,-114.3974
Citrus Park,Citrus Park,FL,Florida,28.073,-82.5628
Lake in the Hills,Lake in the Hills,IL,Illinois,42.1913,-88.3477
West Melbourne,West Melbourne,FL,Florida,28.0694,-80.6736
Crestview,Crestview,FL,Florida,30.7477,-86.5785
Burbank,Burbank,IL,Illinois,41.7444,-87.7686
Chaska,Chaska,MN,Minnesota,44.8164,-93.6091
Forest Hills,Forest Hills,MI,Michigan,42.9577,-85.4895
Danville,Danville,IL,Illinois,40.1426,-87.6111
Oakdale,Oakdale,MN,Minnesota,44.9876,-92.9641
Silver Springs Shores,Silver Springs Shores,FL,Florida,29.1126,-82.0149
East Niles,East Niles,CA,California,35.3683,-118.9225
Ives Estates,Ives Estates,FL,Florida,25.9632,-80.183
Kalispell,Kalispell,MT,Montana,48.2153,-114.3274
Frankfort,Frankfort,KY,Kentucky,38.1924,-84.8643
Pooler,Pooler,GA,Georgia,32.1043,-81.2569
Bergenfield,Bergenfield,NJ,New Jersey,40.9236,-73.9982
Ramsey,Ramsey,MN,Minnesota,45.2617,-93.4494
Madison Heights,Madison Heights,MI,Michigan,42.5073,-83.1034
Glen Ellyn,Glen Ellyn,IL,Illinois,41.8666,-88.0629
Shirley,Shirley,NY,New York,40.7936,-72.8748
Ilchester,Ilchester,MD,Maryland,39.2187,-76.7683
Carney,Carney,MD,Maryland,39.405,-76.5235
Laplace,Laplace,LA,Louisiana,30.0731,-90.4758
Eagle Pass,Eagle Pass,TX,Texas,28.7125,-100.484
Alvin,Alvin,TX,Texas,29.3872,-95.2938
Monroeville,Monroeville,PA,Pennsylvania,40.4262,-79.7605
Eastern Goleta Valley,Eastern Goleta Valley,CA,California,34.4448,-119.7879
Kahului,Kahului,HI,Hawaii,20.8715,-156.4603
Maple Valley,Maple Valley,WA,Washington,47.3659,-122.0368
Lansing,Lansing,IL,Illinois,41.5648,-87.5462
Ridgecrest,Ridgecrest,CA,California,35.6308,-117.6622
Aberdeen,Aberdeen,SD,South Dakota,45.4649,-98.4686
Jamestown,Jamestown,NY,New York,42.0976,-79.2367
Greenville,Greenville,MS,Mississippi,33.385,-91.0514
Monsey,Monsey,NY,New York,41.1181,-74.0682
Glen Cove,Glen Cove,NY,New York,40.8709,-73.6287
McHenry,McHenry,IL,Illinois,42.3387,-88.2932
Williston,Williston,ND,North Dakota,48.1814,-103.6364
Prior Lake,Prior Lake,MN,Minnesota,44.7246,-93.4419
New Lenox,New Lenox,IL,Illinois,41.5095,-87.9703
Huntley,Huntley,IL,Illinois,42.1599,-88.433
Deer Park,Deer Park,NY,New York,40.7623,-73.3218
Lake Jackson,Lake Jackson,TX,Texas,29.0516,-95.4521
Mount Pleasant,Mount Pleasant,WI,Wisconsin,42.7129,-87.8876
Madison,Madison,MS,Mississippi,32.4738,-90.13
Wright,Wright,FL,Florida,30.4445,-86.6419
Allen Park,Allen Park,MI,Michigan,42.2595,-83.2107
Maryland Heights,Maryland Heights,MO,Missouri,38.7189,-90.4749
Woodburn,Woodburn,OR,Oregon,45.1472,-122.8603
Henderson,Henderson,KY,Kentucky,37.8397,-87.5798
Palm River-Clair Mel,Palm River-Clair Mel,FL,Florida,27.9239,-82.3791
Kernersville,Kernersville,NC,North Carolina,36.1065,-80.0842
Homewood,Homewood,AL,Alabama,33.4619,-86.809
Garden City,Garden City,KS,Kansas,37.9753,-100.8527
Leisure City,Leisure City,FL,Florida,25.4935,-80.4363
Tualatin,Tualatin,OR,Oregon,45.3772,-122.7748
Hamtramck,Hamtramck,MI,Michigan,42.3954,-83.0559
Pearl,Pearl,MS,Mississippi,32.273,-90.0918
Union City,Union City,GA,Georgia,33.5942,-84.5629
Lemon Grove,Lemon Grove,CA,California,32.7331,-117.0344
Drexel Heights,Drexel Heights,AZ,Arizona,32.1453,-111.048
Mililani Town,Mililani Town,HI,Hawaii,21.4465,-158.0147
Marshalltown,Marshalltown,IA,Iowa,42.0343,-92.9068
New London,New London,CT,Connecticut,41.3502,-72.1022
Dodge City,Dodge City,KS,Kansas,37.7611,-100.0182
Williamsport,Williamsport,PA,Pennsylvania,41.2399,-77.037
Walnut,Walnut,CA,California,34.0334,-117.8593
Asheboro,Asheboro,NC,North Carolina,35.7158,-79.8127
New Iberia,New Iberia,LA,Louisiana,30.0049,-91.8202
Fremont,Fremont,NE,Nebraska,41.4395,-96.4873
Rosemount,Rosemount,MN,Minnesota,44.7466,-93.0661
Mint Hill,Mint Hill,NC,North Carolina,35.1783,-80.6528
Marion,Marion,IN,Indiana,40.5497,-85.6604
Marysville,Marysville,OH,Ohio,40.2279,-83.3595
Millville,Millville,NJ,New Jersey,39.3903,-75.0561
Wilmette,Wilmette,IL,Illinois,42.0771,-87.7282
Venice,Venice,FL,Florida,27.1184,-82.4137
Nocatee,Nocatee,FL,Florida,30.0927,-81.4095
Sun City West,Sun City West,AZ,Arizona,33.6695,-112.3573
Green,Green,OH,Ohio,40.9483,-81.4757
Carrollton,Carrollton,GA,Georgia,33.5818,-85.0838
Palm Springs,Palm Springs,FL,Florida,26.6348,-80.0969
Twentynine Palms,Twentynine Palms,CA,California,34.1478,-116.0659
Belmont,Belmont,CA,California,37.5154,-122.2953
Neenah,Neenah,WI,Wisconsin,44.1669,-88.4767
Thomasville,Thomasville,NC,North Carolina,35.8813,-80.0807
Brawley,Brawley,CA,California,32.9783,-115.5287
Temple Terrace,Temple Terrace,FL,Florida,28.0436,-82.3773
Conway,Conway,SC,South Carolina,33.8401,-79.0431
Balch Springs,Balch Springs,TX,Texas,32.7194,-96.6151
Gladstone,Gladstone,MO,Missouri,39.2134,-94.5592
Clinton,Clinton,MS,Mississippi,32.354,-90.3403
Kuna,Kuna,ID,Idaho,43.488,-116.3933
Batavia,Batavia,IL,Illinois,41.8479,-88.3109
Lindenhurst,Lindenhurst,NY,New York,40.6858,-73.371
Kent,Kent,OH,Ohio,41.149,-81.361
Lutz,Lutz,FL,Florida,28.1396,-82.4467
Lemoore,Lemoore,CA,California,36.2949,-119.7983
Jenks,Jenks,OK,Oklahoma,35.9981,-95.9736
Lochearn,Lochearn,MD,Maryland,39.3461,-76.7307
Mason City,Mason City,IA,Iowa,43.1487,-93.1997
Camas,Camas,WA,Washington,45.6005,-122.4304
Wilsonville,Wilsonville,OR,Oregon,45.3109,-122.7702
Wooster,Wooster,OH,Ohio,40.8172,-81.9336
Cabot,Cabot,AR,Arkansas,34.9766,-92.0274
Tumwater,Tumwater,WA,Washington,46.9891,-122.9175
West Linn,West Linn,OR,Oregon,45.367,-122.6399
South Portland,South Portland,ME,Maine,43.631,-70.2895
Vernon Hills,Vernon Hills,IL,Illinois,42.234,-87.9608
West Islip,West Islip,NY,New York,40.7041,-73.2954
Paducah,Paducah,KY,Kentucky,37.0711,-88.644
Troy,Troy,OH,Ohio,40.0437,-84.2186
Fort Hood,Fort Hood,TX,Texas,31.1357,-97.7834
Oak Forest,Oak Forest,IL,Illinois,41.6054,-87.7527
Elk River,Elk River,MN,Minnesota,45.3314,-93.567
Benicia,Benicia,CA,California,38.0725,-122.1526
Garden City,Garden City,MI,Michigan,42.3244,-83.3412
Happy Valley,Happy Valley,OR,Oregon,45.4358,-122.5081
Chicago Heights,Chicago Heights,IL,Illinois,41.51,-87.6345
Plum,Plum,PA,Pennsylvania,40.5024,-79.7495
Shoreview,Shoreview,MN,Minnesota,45.0842,-93.1358
Sanger,Sanger,CA,California,36.699,-119.5575
Allendale,Allendale,MI,Michigan,42.9845,-85.9499
Superior,Superior,WI,Wisconsin,46.6941,-92.0823
Trussville,Trussville,AL,Alabama,33.6405,-86.5815
Horn Lake,Horn Lake,MS,Mississippi,34.9512,-90.0501
Paramus,Paramus,NJ,New Jersey,40.9455,-74.0712
Ewa Gentry,Ewa Gentry,HI,Hawaii,21.3344,-158.0262
Wasco,Wasco,CA,California,35.5938,-119.3671
Granite City,Granite City,IL,Illinois,38.7296,-90.1268
Forest Grove,Forest Grove,OR,Oregon,45.5243,-123.1097
Grandview,Grandview,MO,Missouri,38.8802,-94.5227
Owatonna,Owatonna,MN,Minnesota,44.0912,-93.2312
Bellview,Bellview,FL,Florida,30.462,-87.312
Edwardsville,Edwardsville,IL,Illinois,38.7922,-89.9874
Holbrook,Holbrook,NY,New York,40.7944,-73.07
Oxford,Oxford,MS,Mississippi,34.3627,-89.5336
Lockport,Lockport,IL,Illinois,41.5906,-88.0293
Okemos,Okemos,MI,Michigan,42.7057,-84.4135
Ballenger Creek,Ballenger Creek,MD,Maryland,39.3807,-77.4206
Palm City,Palm City,FL,Florida,27.1735,-80.2862
Soledad,Soledad,CA,California,36.4432,-121.3426
Immokalee,Immokalee,FL,Florida,26.4253,-81.4251
Austin,Austin,MN,Minnesota,43.6721,-92.9784
South Salt Lake,South Salt Lake,UT,Utah,40.7057,-111.8986
Wheeling,Wheeling,WV,West Virginia,40.0752,-80.6951
Ridgewood,Ridgewood,NJ,New Jersey,40.9821,-74.1127
Hercules,Hercules,CA,California,38.0064,-122.2564
Moscow,Moscow,ID,Idaho,46.7308,-116.9986
Auburn,Auburn,NY,New York,42.9338,-76.5685
Elkridge,Elkridge,MD,Maryland,39.1941,-76.7428
Pace,Pace,FL,Florida,30.6188,-87.1667
Carolina Forest,Carolina Forest,SC,South Carolina,33.7651,-78.913
Sebastian,Sebastian,FL,Florida,27.7822,-80.4819
Elmira,Elmira,NY,New York,42.0938,-76.8097
Fairland,Fairland,MD,Maryland,39.0803,-76.9527
Fish Hawk,Fish Hawk,FL,Florida,27.8511,-82.2164
Franklin,Franklin,IN,Indiana,39.4948,-86.0544
Woodstock,Woodstock,IL,Illinois,42.3096,-88.4353
Simpsonville,Simpsonville,SC,South Carolina,34.7287,-82.2569
Sugar Hill,Sugar Hill,GA,Georgia,34.108,-84.0558
Moses Lake,Moses Lake,WA,Washington,47.1279,-119.2759
Lodi,Lodi,NJ,New Jersey,40.8784,-74.0814
Windsor,Windsor,CA,California,38.5422,-122.8089
World Golf Village,World Golf Village,FL,Florida,29.9654,-81.4896
South Pasadena,South Pasadena,CA,California,34.1103,-118.1573
Newberg,Newberg,OR,Oregon,45.3075,-122.9601
Derby,Derby,KS,Kansas,37.5571,-97.2551
Norfolk,Norfolk,NE,Nebraska,42.0324,-97.4217
Cherry Hill,Cherry Hill,VA,Virginia,38.5696,-77.2895
East Chicago,East Chicago,IN,Indiana,41.6469,-87.4545
Colleyville,Colleyville,TX,Texas,32.8913,-97.1486
Eureka,Eureka,CA,California,40.7943,-124.1564
Winona,Winona,MN,Minnesota,44.0505,-91.6684
Chanhassen,Chanhassen,MN,Minnesota,44.8546,-93.5621
El Cerrito,El Cerrito,CA,California,37.9196,-122.3025
South Bradenton,South Bradenton,FL,Florida,27.4612,-82.5822
Plainview,Plainview,NY,New York,40.7832,-73.4732
Galt,Galt,CA,California,38.2698,-121.3004
Medina,Medina,OH,Ohio,41.1358,-81.8695
Staunton,Staunton,VA,Virginia,38.1593,-79.0611
Keystone,Keystone,FL,Florida,28.1312,-82.5999
King of Prussia,King of Prussia,PA,Pennsylvania,40.0963,-75.3821
North Tustin,North Tustin,CA,California,33.7636,-117.7947
Tarpon Springs,Tarpon Springs,FL,Florida,28.1493,-82.7623
Stevens Point,Stevens Point,WI,Wisconsin,44.5241,-89.5507
Cliffside Park,Cliffside Park,NJ,New Jersey,40.8222,-73.9879
Denison,Denison,TX,Texas,33.7672,-96.5808
Rockville Centre,Rockville Centre,NY,New York,40.6643,-73.6383
Imperial Beach,Imperial Beach,CA,California,32.5693,-117.118
Avon Lake,Avon Lake,OH,Ohio,41.4944,-82.0159
Cave Spring,Cave Spring,VA,Virginia,37.2254,-80.0072
Starkville,Starkville,MS,Mississippi,33.4608,-88.8297
Key West,Key West,FL,Florida,24.5642,-81.7775
Northdale,Northdale,FL,Florida,28.1058,-82.5263
Bloomington,Bloomington,CA,California,34.0601,-117.4013
Xenia,Xenia,OH,Ohio,39.6829,-83.9413
North Augusta,North Augusta,SC,South Carolina,33.5214,-81.9547
Peekskill,Peekskill,NY,New York,41.2884,-73.9227
Salem,Salem,VA,Virginia,37.2864,-80.0555
West Whittier-Los Nietos,West Whittier-Los Nietos,CA,California,33.9759,-118.0689
Reedley,Reedley,CA,California,36.5988,-119.4471
Reisterstown,Reisterstown,MD,Maryland,39.455,-76.814
Florence,Florence,AZ,Arizona,33.059,-111.4209
North Laurel,North Laurel,MD,Maryland,39.1285,-76.8476
Brandon,Brandon,MS,Mississippi,32.2778,-89.9896
Yukon,Yukon,OK,Oklahoma,35.5201,-97.7639
Mountain House,Mountain House,CA,California,37.7673,-121.5449
Corsicana,Corsicana,TX,Texas,32.0824,-96.4665
Carteret,Carteret,NJ,New Jersey,40.5849,-74.2284
Columbine,Columbine,CO,Colorado,39.5879,-105.0694
Dinuba,Dinuba,CA,California,36.5453,-119.3987
Mill Creek East,Mill Creek East,WA,Washington,47.8361,-122.1877
Ottumwa,Ottumwa,IA,Iowa,41.0195,-92.4186
Inkster,Inkster,MI,Michigan,42.2935,-83.3148
Muskego,Muskego,WI,Wisconsin,42.886,-88.1291
Bessemer,Bessemer,AL,Alabama,33.3712,-86.9728
West Chicago,West Chicago,IL,Illinois,41.896,-88.2253
Farmington,Farmington,UT,Utah,40.9845,-111.9065
Walker,Walker,MI,Michigan,42.9853,-85.7446
Frederickson,Frederickson,WA,Washington,47.0916,-122.3603
Dickinson,Dickinson,ND,North Dakota,46.8918,-102.7925
Avon,Avon,OH,Ohio,41.4485,-82.0187
Holt,Holt,MI,Michigan,42.6416,-84.5308
Mercer Island,Mercer Island,WA,Washington,47.5661,-122.232
De Pere,De Pere,WI,Wisconsin,44.4308,-88.0785
Lafayette,Lafayette,CA,California,37.8919,-122.1189
Mequon,Mequon,WI,Wisconsin,43.2352,-87.9839
Caledonia,Caledonia,WI,Wisconsin,42.7986,-87.8762
Papillion,Papillion,NE,Nebraska,41.1511,-96.0665
Princeton,Princeton,TX,Texas,33.1778,-96.5044
Centerville,Centerville,OH,Ohio,39.6339,-84.1449
Katy,Katy,TX,Texas,29.7905,-95.8353
Perrysburg,Perrysburg,OH,Ohio,41.5377,-83.6413
Riverbank,Riverbank,CA,California,37.726,-120.9433
University Park,University Park,TX,Texas,32.8506,-96.7937
Fort Washington,Fort Washington,MD,Maryland,38.7339,-77.0069
Loma Linda,Loma Linda,CA,California,34.045,-117.2498
Port St. John,Port St. John,FL,Florida,28.4757,-80.8104
Hazelwood,Hazelwood,MO,Missouri,38.7931,-90.3899
Auburn Hills,Auburn Hills,MI,Michigan,42.6735,-83.2448
Barstow,Barstow,CA,California,34.8661,-117.0471
Norco,Norco,CA,California,33.9252,-117.5498
Norton Shores,Norton Shores,MI,Michigan,43.1621,-86.2519
Fairfax,Fairfax,VA,Virginia,38.8531,-77.2997
Belton,Belton,MO,Missouri,38.8192,-94.5335
Hastings,Hastings,NE,Nebraska,40.5961,-98.39
Kingsville,Kingsville,TX,Texas,27.5094,-97.861
Saginaw,Saginaw,TX,Texas,32.8657,-97.3654
Greenfield,Greenfield,IN,Indiana,39.7937,-85.7738
Edgewood,Edgewood,MD,Maryland,39.419,-76.2964
Coral Terrace,Coral Terrace,FL,Florida,25.7464,-80.3049
Liberty Triangle,Liberty Triangle,FL,Florida,29.076,-82.2191
Westchase,Westchase,FL,Florida,28.0597,-82.611
Ardmore,Ardmore,OK,Oklahoma,34.1949,-97.1256
Newport,Newport,RI,Rhode Island,41.4801,-71.3203
Barberton,Barberton,OH,Ohio,41.0095,-81.6037
Easley,Easley,SC,South Carolina,34.8188,-82.5827
Nixa,Nixa,MO,Missouri,37.0453,-93.2959
Romulus,Romulus,MI,Michigan,42.2237,-83.366
Pelham,Pelham,AL,Alabama,33.3114,-86.7573
Fort Dodge,Fort Dodge,IA,Iowa,42.5098,-94.1751
Medford,Medford,NY,New York,40.822,-72.9859
Paris,Paris,TX,Texas,33.6688,-95.546
Dix Hills,Dix Hills,NY,New York,40.8033,-73.3375
Kerrville,Kerrville,TX,Texas,30.0398,-99.132
Belvidere,Belvidere,IL,Illinois,42.2543,-88.8649
Zanesville,Zanesville,OH,Ohio,39.9565,-82.0132
Terrytown,Terrytown,LA,Louisiana,29.9014,-90.0279
Seal Beach,Seal Beach,CA,California,33.7542,-118.0714
San Benito,San Benito,TX,Texas,26.1298,-97.644
Patterson,Patterson,CA,California,37.4758,-121.1536
Greenbelt,Greenbelt,MD,Maryland,38.9953,-76.8885
Herndon,Herndon,VA,Virginia,38.9699,-77.3867
Shelbyville,Shelbyville,TN,Tennessee,35.4987,-86.4517
Middletown,Middletown,DE,Delaware,39.445,-75.7183
Selma,Selma,CA,California,36.5715,-119.6143
Palmetto Bay,Palmetto Bay,FL,Florida,25.6219,-80.3221
Farragut,Farragut,TN,Tennessee,35.8731,-84.1821
Faribault,Faribault,MN,Minnesota,44.2996,-93.2789
Bainbridge Island,Bainbridge Island,WA,Washington,47.6439,-122.5434
Morton Grove,Morton Grove,IL,Illinois,42.0423,-87.789
Sandusky,Sandusky,OH,Ohio,41.4468,-82.7024
Auburn,Auburn,ME,Maine,44.0851,-70.2492
Zion,Zion,IL,Illinois,42.4603,-87.8511
Ridgeland,Ridgeland,MS,Mississippi,32.4236,-90.1481
Lexington,Lexington,SC,South Carolina,33.989,-81.2202
Fresno,Fresno,TX,Texas,29.5357,-95.4696
Benbrook,Benbrook,TX,Texas,32.6788,-97.4637
Melrose Park,Melrose Park,IL,Illinois,41.903,-87.8636
Brambleton,Brambleton,VA,Virginia,38.9803,-77.5323
Homer Glen,Homer Glen,IL,Illinois,41.6043,-87.9497
Gardner,Gardner,KS,Kansas,38.8122,-94.9275
Raymore,Raymore,MO,Missouri,38.8029,-94.4583
Mandan,Mandan,ND,North Dakota,46.829,-100.887
Decatur,Decatur,GA,Georgia,33.7711,-84.2963
Landover,Landover,MD,Maryland,38.9241,-76.8875
Taylors,Taylors,SC,South Carolina,34.9157,-82.3124
Wadsworth,Wadsworth,OH,Ohio,41.0279,-81.7323
Wyandotte,Wyandotte,MI,Michigan,42.2113,-83.1558
Columbus,Columbus,NE,Nebraska,41.4366,-97.3565
Pickerington,Pickerington,OH,Ohio,39.889,-82.7678
Chester,Chester,VA,Virginia,37.3531,-77.4342
South Plainfield,South Plainfield,NJ,New Jersey,40.5748,-74.4152
Riverside,Riverside,OH,Ohio,39.7835,-84.1219
Johnston,Johnston,IA,Iowa,41.691,-93.7234
Watertown,Watertown,NY,New York,43.9734,-75.9094
Oak Harbor,Oak Harbor,WA,Washington,48.2964,-122.6333
Belton,Belton,TX,Texas,31.0525,-97.479
Anna,Anna,TX,Texas,33.3472,-96.5508
Ponca City,Ponca City,OK,Oklahoma,36.7235,-97.0677
Clinton,Clinton,IA,Iowa,41.8435,-90.2412
Maywood,Maywood,CA,California,33.9886,-118.1877
Arnold,Arnold,MD,Maryland,39.0437,-76.4974
Pecan Grove,Pecan Grove,TX,Texas,29.6235,-95.733
Bailey's Crossroads,Bailey's Crossroads,VA,Virginia,38.8477,-77.1305
Bay Point,Bay Point,CA,California,38.0329,-121.9615
Fernley,Fernley,NV,Nevada,39.5627,-119.1906
South Elgin,South Elgin,IL,Illinois,41.9906,-88.3135
Fairhope,Fairhope,AL,Alabama,30.5209,-87.8813
Emporia,Emporia,KS,Kansas,38.4028,-96.1932
Eustis,Eustis,FL,Florida,28.8563,-81.6771
Cartersville,Cartersville,GA,Georgia,34.1644,-84.8009
Cloverleaf,Cloverleaf,TX,Texas,29.7882,-95.1724
Willoughby,Willoughby,OH,Ohio,41.6459,-81.4084
Chantilly,Chantilly,VA,Virginia,38.8868,-77.4453
Collinsville,Collinsville,IL,Illinois,38.677,-90.0063
Rolling Meadows,Rolling Meadows,IL,Illinois,42.0747,-88.0252
Foley,Foley,AL,Alabama,30.3983,-87.665
Big Spring,Big Spring,TX,Texas,32.2389,-101.4799
Marion Oaks,Marion Oaks,FL,Florida,29.0011,-82.1953
Cockeysville,Cockeysville,MD,Maryland,39.4804,-76.6294
Brookings,Brookings,SD,South Dakota,44.3022,-96.7859
Solon,Solon,OH,Ohio,41.3865,-81.44
West Memphis,West Memphis,AR,Arkansas,35.153,-90.1996
North Potomac,North Potomac,MD,Maryland,39.0955,-77.2373
Wekiwa Springs,Wekiwa Springs,FL,Florida,28.6984,-81.4251
Kingston,Kingston,NY,New York,41.9295,-73.9968
White Bear Lake,White Bear Lake,MN,Minnesota,45.0656,-93.015
Farmington,Farmington,MN,Minnesota,44.6572,-93.1687
Linda,Linda,CA,California,39.1241,-121.5421
Elmwood Park,Elmwood Park,IL,Illinois,41.9225,-87.8163
Bloomingdale,Bloomingdale,FL,Florida,27.8784,-82.2624
Marshall,Marshall,TX,Texas,32.537,-94.3515
Bayonet Point,Bayonet Point,FL,Florida,28.3254,-82.6834
Brent,Brent,FL,Florida,30.4727,-87.2495
Socastee,Socastee,SC,South Carolina,33.6871,-79.0086
Suitland,Suitland,MD,Maryland,38.8492,-76.9225
Ladera Ranch,Ladera Ranch,CA,California,33.5492,-117.6417
Fountain Hills,Fountain Hills,AZ,Arizona,33.6073,-111.7398
Roseburg,Roseburg,OR,Oregon,43.2231,-123.352
Rosemont,Rosemont,CA,California,38.5478,-121.3553
Van Buren,Van Buren,AR,Arkansas,35.4483,-94.3528
Griffin,Griffin,GA,Georgia,33.2418,-84.2748
Ensley,Ensley,FL,Florida,30.5259,-87.2733
Kenmore,Kenmore,WA,Washington,47.7516,-122.2489
Munster,Munster,IN,Indiana,41.5468,-87.504
Burlington,Burlington,IA,Iowa,40.8071,-91.1247
Westmont,Westmont,IL,Illinois,41.7948,-87.9742
Eastmont,Eastmont,WA,Washington,47.8968,-122.1818
Glassboro,Glassboro,NJ,New Jersey,39.7014,-75.1113
Webster Groves,Webster Groves,MO,Missouri,38.5866,-90.3544
Highland,Highland,IN,Indiana,41.5483,-87.4588
Horizon City,Horizon City,TX,Texas,31.6799,-106.1903
Jacksonville Beach,Jacksonville Beach,FL,Florida,30.2782,-81.4045
San Fernando,San Fernando,CA,California,34.2886,-118.4362
Edgewater,Edgewater,FL,Florida,28.9594,-80.9406
Yorkville,Yorkville,IL,Illinois,41.6563,-88.4507
Clinton,Clinton,UT,Utah,41.1395,-112.0656
Waverly,Waverly,MI,Michigan,42.7401,-84.6354
Jasmine Estates,Jasmine Estates,FL,Florida,28.293,-82.6907
Freeport,Freeport,IL,Illinois,42.2891,-89.6346
Loves Park,Loves Park,IL,Illinois,42.3364,-88.9975
Muscatine,Muscatine,IA,Iowa,41.4195,-91.068
Pottstown,Pottstown,PA,Pennsylvania,40.2508,-75.6445
North Salt Lake,North Salt Lake,UT,Utah,40.8439,-111.9187
Avon,Avon,IN,Indiana,39.7601,-86.3916
Copiague,Copiague,NY,New York,40.6707,-73.3922
East San Gabriel,East San Gabriel,CA,California,34.1157,-118.0791
Lisle,Lisle,IL,Illinois,41.7918,-88.0888
Athens,Athens,OH,Ohio,39.327,-82.0987
Corinth,Corinth,TX,Texas,33.1434,-97.0682
Oak Ridge,Oak Ridge,FL,Florida,28.4727,-81.4169
Columbus,Columbus,MS,Mississippi,33.5088,-88.4096
Searcy,Searcy,AR,Arkansas,35.2418,-91.7351
North Lynnwood,North Lynnwood,WA,Washington,47.8533,-122.2762
West Rancho Dominguez,West Rancho Dominguez,CA,California,33.9057,-118.2683
Champlin,Champlin,MN,Minnesota,45.1702,-93.3903
Maple Heights,Maple Heights,OH,Ohio,41.4094,-81.5625
Hazel Dell,Hazel Dell,WA,Washington,45.6797,-122.6553
Coralville,Coralville,IA,Iowa,41.699,-91.5967
Watauga,Watauga,TX,Texas,32.8719,-97.2515
Maywood,Maywood,IL,Illinois,41.8798,-87.8442
Oakdale,Oakdale,CA,California,37.7618,-120.8468
Rock Springs,Rock Springs,WY,Wyoming,41.5947,-109.2209
Mountlake Terrace,Mountlake Terrace,WA,Washington,47.7921,-122.3077
Union Hill-Novelty Hill,Union Hill-Novelty Hill,WA,Washington,47.6788,-122.0284
Watertown,Watertown,SD,South Dakota,44.9094,-97.1532
Trotwood,Trotwood,OH,Ohio,39.7926,-84.3165
Hudson,Hudson,OH,Ohio,41.2399,-81.4408
Payson,Payson,UT,Utah,40.0355,-111.739
Four Square Mile,Four Square Mile,CO,Colorado,39.6808,-104.888
Perry,Perry,GA,Georgia,32.472,-83.7283
The Crossings,The Crossings,FL,Florida,25.6708,-80.4018
Hopewell,Hopewell,VA,Virginia,37.2915,-77.2985
Duncan,Duncan,OK,Oklahoma,34.5408,-97.9215
Garden City,Garden City,NY,New York,40.7266,-73.6447
